Material_type,Core_size_nm,Hydro_size_nm,Surface_charge_mV,Surface_area_m2g,Formation_enthalpy_eV,Conduction_band_eV,Valence_band_eV,Electronegativity_eV,Exposure_time_hr,Exposure_dose_ug_per_ml,Assay,Cell_name,Cell_origin,Cell_species,Cell_type,Toxicity
TiO2,76.6,368.0,-10.3,13.7,-9.779,-4.16,-7.49,5.77,24.0,20.0,WST-1,BEAS-2B,Lung,Human,Normal,Non-Toxic
TiO2,76.6,368.0,-10.3,13.7,-9.779,-4.16,-7.49,5.77,24.0,40.0,WST-1,BEAS-2B,Lung,Human,Normal,Non-Toxic
TiO2,76.6,368.0,-10.3,13.7,-9.779,-4.16,-7.49,5.77,24.0,0.0,WST-1,BEAS-2B,Lung,Human,Normal,Non-Toxic
TiO2,76.6,368.0,-10.3,13.7,-9.779,-4.16,-7.49,5.77,24.0,1.0,WST-1,BEAS-2B,Lung,Human,Normal,Non-Toxic
TiO2,76.6,368.0,-10.3,13.7,-9.779,-4.16,-7.49,5.77,24.0,5.0,WST-1,BEAS-2B,Lung,Human,Normal,Non-Toxic
TiO2,76.6,368.0,-10.3,13.7,-9.779,-4.16,-7.49,5.77,24.0,10.0,WST-1,BEAS-2B,Lung,Human,Normal,Non-Toxic
TiO2,76.6,368.0,-10.3,13.7,-9.779,-4.16,-7.49,5.77,24.0,20.0,WST-1,BEAS-2B,Lung,Human,Normal,Non-Toxic
TiO2,76.6,368.0,-10.3,13.7,-9.779,-4.16,-7.49,5.77,24.0,40.0,WST-1,BEAS-2B,Lung,Human,Normal,Non-Toxic
Fe2O3,10.0,58.0,-30.0,114.5038168,-8.512,-4.99,-6.99,5.98,24.0,0.0,CCK-8,HUVECs,Umbilical vein,Human,Normal,Non-Toxic
Fe2O3,10.0,58.0,-30.0,114.5038168,-8.512,-4.99,-6.99,5.98,24.0,50.0,CCK-8,HUVECs,Umbilical vein,Human,Normal,Non-Toxic
Fe2O3,10.0,58.0,-30.0,114.5038168,-8.512,-4.99,-6.99,5.98,24.0,100.0,CCK-8,HUVECs,Umbilical vein,Human,Normal,Non-Toxic
Fe2O3,10.0,58.0,-30.0,114.5038168,-8.512,-4.99,-6.99,5.98,24.0,150.0,CCK-8,HUVECs,Umbilical vein,Human,Normal,Non-Toxic
Fe2O3,10.0,58.0,-30.0,114.5038168,-8.512,-4.99,-6.99,5.98,24.0,200.0,CCK-8,HUVECs,Umbilical vein,Human,Normal,Non-Toxic
Fe2O3,10.0,58.0,-30.0,114.5038168,-8.512,-4.99,-6.99,5.98,24.0,250.0,CCK-8,HUVECs,Umbilical vein,Human,Normal,Non-Toxic
Fe2O3,10.0,58.0,-30.0,114.5038168,-8.512,-4.99,-6.99,5.98,24.0,300.0,CCK-8,HUVECs,Umbilical vein,Human,Normal,Non-Toxic
Fe2O3,10.0,58.0,-30.0,114.5038168,-8.512,-4.99,-6.99,5.98,24.0,400.0,CCK-8,HUVECs,Umbilical vein,Human,Normal,Non-Toxic
Fe2O3,10.0,58.0,-30.0,114.5038168,-8.512,-4.99,-6.99,5.98,24.0,500.0,CCK-8,HUVECs,Umbilical vein,Human,Normal,Non-Toxic
Fe2O3,10.0,58.0,-30.0,114.5038168,-8.512,-4.99,-6.99,5.98,24.0,600.0,CCK-8,HUVECs,Umbilical vein,Human,Normal,Non-Toxic
Fe2O3,10.0,58.0,-30.0,114.5038168,-8.512,-4.99,-6.99,5.98,48.0,0.0,CCK-8,HUVECs,Umbilical vein,Human,Normal,Non-Toxic
Fe2O3,10.0,58.0,-30.0,114.5038168,-8.512,-4.99,-6.99,5.98,48.0,50.0,CCK-8,HUVECs,Umbilical vein,Human,Normal,Non-Toxic
Fe2O3,10.0,58.0,-30.0,114.5038168,-8.512,-4.99,-6.99,5.98,48.0,100.0,CCK-8,HUVECs,Umbilical vein,Human,Normal,Non-Toxic
Fe2O3,10.0,58.0,-30.0,114.5038168,-8.512,-4.99,-6.99,5.98,48.0,150.0,CCK-8,HUVECs,Umbilical vein,Human,Normal,Non-Toxic
Fe2O3,10.0,58.0,-30.0,114.5038168,-8.512,-4.99,-6.99,5.98,48.0,200.0,CCK-8,HUVECs,Umbilical vein,Human,Normal,Non-Toxic
Fe2O3,10.0,58.0,-30.0,114.5038168,-8.512,-4.99,-6.99,5.98,48.0,250.0,CCK-8,HUVECs,Umbilical vein,Human,Normal,Non-Toxic
Fe2O3,10.0,58.0,-30.0,114.5038168,-8.512,-4.99,-6.99,5.98,48.0,300.0,CCK-8,HUVECs,Umbilical vein,Human,Normal,Non-Toxic
Fe2O3,10.0,58.0,-30.0,114.5038168,-8.512,-4.99,-6.99,5.98,48.0,400.0,CCK-8,HUVECs,Umbilical vein,Human,Normal,Non-Toxic
Fe2O3,10.0,58.0,-30.0,114.5038168,-8.512,-4.99,-6.99,5.98,48.0,500.0,CCK-8,HUVECs,Umbilical vein,Human,Normal,Non-Toxic
Fe2O3,10.0,58.0,-30.0,114.5038168,-8.512,-4.99,-6.99,5.98,48.0,600.0,CCK-8,HUVECs,Umbilical vein,Human,Normal,Non-Toxic
TiO2,10.0,164.74,-22.32,141.8439716,-9.779,-4.16,-7.49,5.77,24.0,0.1,MTT,PC-12,Brain,Rat,Cancer,Non-Toxic
TiO2,22.0,262.88,-26.17,64.47453256,-9.779,-4.16,-7.49,5.77,24.0,0.1,MTT,PC-12,Brain,Rat,Cancer,Non-Toxic
TiO2,10.0,164.74,-22.32,141.8439716,-9.779,-4.16,-7.49,5.77,24.0,1.0,MTT,PC-12,Brain,Rat,Cancer,Non-Toxic
TiO2,22.0,262.88,-26.17,64.47453256,-9.779,-4.16,-7.49,5.77,24.0,1.0,MTT,PC-12,Brain,Rat,Cancer,Non-Toxic
TiO2,10.0,164.74,-22.32,141.8439716,-9.779,-4.16,-7.49,5.77,24.0,10.0,MTT,PC-12,Brain,Rat,Cancer,Non-Toxic
TiO2,22.0,262.88,-26.17,64.47453256,-9.779,-4.16,-7.49,5.77,24.0,10.0,MTT,PC-12,Brain,Rat,Cancer,Non-Toxic
TiO2,10.0,164.74,-22.32,141.8439716,-9.779,-4.16,-7.49,5.77,24.0,50.0,MTT,PC-12,Brain,Rat,Cancer,Toxic
TiO2,22.0,262.88,-26.17,64.47453256,-9.779,-4.16,-7.49,5.77,24.0,50.0,MTT,PC-12,Brain,Rat,Cancer,Toxic
TiO2,10.0,164.74,-22.32,141.8439716,-9.779,-4.16,-7.49,5.77,24.0,100.0,MTT,PC-12,Brain,Rat,Cancer,Toxic
TiO2,22.0,262.88,-26.17,64.47453256,-9.779,-4.16,-7.49,5.77,24.0,100.0,MTT,PC-12,Brain,Rat,Cancer,Toxic
TiO2,10.0,164.74,-22.32,141.8439716,-9.779,-4.16,-7.49,5.77,48.0,0.1,MTT,PC-12,Brain,Rat,Cancer,Non-Toxic
TiO2,22.0,262.88,-26.17,64.47453256,-9.779,-4.16,-7.49,5.77,48.0,0.1,MTT,PC-12,Brain,Rat,Cancer,Non-Toxic
TiO2,10.0,164.74,-22.32,141.8439716,-9.779,-4.16,-7.49,5.77,48.0,1.0,MTT,PC-12,Brain,Rat,Cancer,Non-Toxic
TiO2,22.0,262.88,-26.17,64.47453256,-9.779,-4.16,-7.49,5.77,48.0,1.0,MTT,PC-12,Brain,Rat,Cancer,Non-Toxic
TiO2,10.0,164.74,-22.32,141.8439716,-9.779,-4.16,-7.49,5.77,48.0,10.0,MTT,PC-12,Brain,Rat,Cancer,Non-Toxic
TiO2,22.0,262.88,-26.17,64.47453256,-9.779,-4.16,-7.49,5.77,48.0,10.0,MTT,PC-12,Brain,Rat,Cancer,Non-Toxic
TiO2,10.0,164.74,-22.32,141.8439716,-9.779,-4.16,-7.49,5.77,48.0,50.0,MTT,PC-12,Brain,Rat,Cancer,Toxic
TiO2,22.0,262.88,-26.17,64.47453256,-9.779,-4.16,-7.49,5.77,48.0,50.0,MTT,PC-12,Brain,Rat,Cancer,Toxic
TiO2,10.0,164.74,-22.32,141.8439716,-9.779,-4.16,-7.49,5.77,48.0,100.0,MTT,PC-12,Brain,Rat,Cancer,Toxic
TiO2,22.0,262.88,-26.17,64.47453256,-9.779,-4.16,-7.49,5.77,48.0,100.0,MTT,PC-12,Brain,Rat,Cancer,Toxic
TiO2,10.0,164.74,-22.32,141.8439716,-9.779,-4.16,-7.49,5.77,72.0,0.1,MTT,PC-12,Brain,Rat,Cancer,Non-Toxic
TiO2,22.0,262.88,-26.17,64.47453256,-9.779,-4.16,-7.49,5.77,72.0,0.1,MTT,PC-12,Brain,Rat,Cancer,Non-Toxic
TiO2,10.0,164.74,-22.32,141.8439716,-9.779,-4.16,-7.49,5.77,72.0,1.0,MTT,PC-12,Brain,Rat,Cancer,Non-Toxic
TiO2,22.0,262.88,-26.17,64.47453256,-9.779,-4.16,-7.49,5.77,72.0,1.0,MTT,PC-12,Brain,Rat,Cancer,Non-Toxic
TiO2,10.0,164.74,-22.32,141.8439716,-9.779,-4.16,-7.49,5.77,72.0,10.0,MTT,PC-12,Brain,Rat,Cancer,Non-Toxic
TiO2,22.0,262.88,-26.17,64.47453256,-9.779,-4.16,-7.49,5.77,72.0,10.0,MTT,PC-12,Brain,Rat,Cancer,Non-Toxic
TiO2,10.0,164.74,-22.32,141.8439716,-9.779,-4.16,-7.49,5.77,72.0,50.0,MTT,PC-12,Brain,Rat,Cancer,Toxic
TiO2,22.0,262.88,-26.17,64.47453256,-9.779,-4.16,-7.49,5.77,72.0,50.0,MTT,PC-12,Brain,Rat,Cancer,Toxic
TiO2,10.0,164.74,-22.32,141.8439716,-9.779,-4.16,-7.49,5.77,72.0,100.0,MTT,PC-12,Brain,Rat,Cancer,Toxic
TiO2,22.0,262.88,-26.17,64.47453256,-9.779,-4.16,-7.49,5.77,72.0,100.0,MTT,PC-12,Brain,Rat,Cancer,Toxic
TiO2,10.0,164.74,-22.32,141.8439716,-9.779,-4.16,-7.49,5.77,96.0,0.1,Neutral red,PC-12,Brain,Rat,Cancer,Non-Toxic
TiO2,22.0,262.88,-26.17,64.47453256,-9.779,-4.16,-7.49,5.77,96.0,0.1,Neutral red,PC-12,Brain,Rat,Cancer,Non-Toxic
TiO2,10.0,164.74,-22.32,141.8439716,-9.779,-4.16,-7.49,5.77,96.0,1.0,Neutral red,PC-12,Brain,Rat,Cancer,Non-Toxic
TiO2,22.0,262.88,-26.17,64.47453256,-9.779,-4.16,-7.49,5.77,96.0,1.0,Neutral red,PC-12,Brain,Rat,Cancer,Non-Toxic
TiO2,10.0,164.74,-22.32,141.8439716,-9.779,-4.16,-7.49,5.77,96.0,10.0,Neutral red,PC-12,Brain,Rat,Cancer,Non-Toxic
TiO2,22.0,262.88,-26.17,64.47453256,-9.779,-4.16,-7.49,5.77,96.0,10.0,Neutral red,PC-12,Brain,Rat,Cancer,Non-Toxic
TiO2,10.0,164.74,-22.32,141.8439716,-9.779,-4.16,-7.49,5.77,96.0,50.0,Neutral red,PC-12,Brain,Rat,Cancer,Toxic
TiO2,22.0,262.88,-26.17,64.47453256,-9.779,-4.16,-7.49,5.77,96.0,50.0,Neutral red,PC-12,Brain,Rat,Cancer,Toxic
TiO2,10.0,164.74,-22.32,141.8439716,-9.779,-4.16,-7.49,5.77,96.0,100.0,Neutral red,PC-12,Brain,Rat,Cancer,Toxic
TiO2,22.0,262.88,-26.17,64.47453256,-9.779,-4.16,-7.49,5.77,96.0,100.0,Neutral red,PC-12,Brain,Rat,Cancer,Toxic
TiO2,10.0,164.74,-22.32,141.8439716,-9.779,-4.16,-7.49,5.77,24.0,0.1,Neutral red,PC-12,Brain,Rat,Cancer,Non-Toxic
TiO2,22.0,262.88,-26.17,64.47453256,-9.779,-4.16,-7.49,5.77,24.0,0.1,Neutral red,PC-12,Brain,Rat,Cancer,Non-Toxic
TiO2,10.0,164.74,-22.32,141.8439716,-9.779,-4.16,-7.49,5.77,24.0,1.0,Neutral red,PC-12,Brain,Rat,Cancer,Non-Toxic
TiO2,22.0,262.88,-26.17,64.47453256,-9.779,-4.16,-7.49,5.77,24.0,1.0,Neutral red,PC-12,Brain,Rat,Cancer,Non-Toxic
TiO2,10.0,164.74,-22.32,141.8439716,-9.779,-4.16,-7.49,5.77,24.0,10.0,Neutral red,PC-12,Brain,Rat,Cancer,Non-Toxic
TiO2,22.0,262.88,-26.17,64.47453256,-9.779,-4.16,-7.49,5.77,24.0,10.0,Neutral red,PC-12,Brain,Rat,Cancer,Non-Toxic
TiO2,10.0,164.74,-22.32,141.8439716,-9.779,-4.16,-7.49,5.77,24.0,50.0,Neutral red,PC-12,Brain,Rat,Cancer,Toxic
TiO2,22.0,262.88,-26.17,64.47453256,-9.779,-4.16,-7.49,5.77,24.0,50.0,Neutral red,PC-12,Brain,Rat,Cancer,Toxic
TiO2,10.0,164.74,-22.32,141.8439716,-9.779,-4.16,-7.49,5.77,24.0,100.0,Neutral red,PC-12,Brain,Rat,Cancer,Toxic
TiO2,22.0,262.88,-26.17,64.47453256,-9.779,-4.16,-7.49,5.77,24.0,100.0,Neutral red,PC-12,Brain,Rat,Cancer,Toxic
TiO2,10.0,164.74,-22.32,141.8439716,-9.779,-4.16,-7.49,5.77,48.0,0.1,Neutral red,PC-12,Brain,Rat,Cancer,Non-Toxic
TiO2,22.0,262.88,-26.17,64.47453256,-9.779,-4.16,-7.49,5.77,48.0,0.1,Neutral red,PC-12,Brain,Rat,Cancer,Non-Toxic
TiO2,10.0,164.74,-22.32,141.8439716,-9.779,-4.16,-7.49,5.77,48.0,1.0,Neutral red,PC-12,Brain,Rat,Cancer,Non-Toxic
TiO2,22.0,262.88,-26.17,64.47453256,-9.779,-4.16,-7.49,5.77,48.0,1.0,Neutral red,PC-12,Brain,Rat,Cancer,Non-Toxic
TiO2,10.0,164.74,-22.32,141.8439716,-9.779,-4.16,-7.49,5.77,48.0,10.0,Neutral red,PC-12,Brain,Rat,Cancer,Non-Toxic
TiO2,22.0,262.88,-26.17,64.47453256,-9.779,-4.16,-7.49,5.77,48.0,10.0,Neutral red,PC-12,Brain,Rat,Cancer,Non-Toxic
